host,unique_dst,unique_src_port,unique_dst_port,total_bytes,avg_bytes,total_packets,avg_packets,avg_duration,avg_packet_size,entropy_dst,ratio_bytes_per_packet
C3371,2,62,10,11.967796420691743,7.6915807164137675,6.329720905522696,2.1722232751308024,1.7707060600302227,5.64340038295077,0.9182958340544894,281.4214285714286
C3374,13,394,30,13.974758794572631,7.627855554059472,8.556029215201436,2.3126914693087746,1.9759764847800705,5.4233432602735006,2.813416418815554,225.6355589763325
C3375,2,26,8,10.816713593037438,6.5276975296429915,5.493061443340548,1.462113197677242,1.0078579253996456,5.33259901126846,0.7586638628883697,205.97520661157026
C3377,3,26,7,10.880327609274326,6.647500382435957,5.771441123130016,1.7294728390211869,0.4006224836323764,5.117993812416755,1.158389032729003,166.0
C338,4,52,49,12.431050513456535,7.942765436926094,6.576469569048224,2.2034473727744883,2.298080580872941,5.858829345730895,1.6230789202957774,349.31380753138075
C3381,1,10,6,9.670041108226021,7.368024179130975,3.9318256327243257,1.791759469228055,0.0,5.761107541275471,0.0,316.7
C3384,9,274,20,13.487360594956694,7.53724965715094,8.09040229659332,2.2507434026508815,1.9632441622683547,5.4017821563483,2.0428439923525423,220.80134886572654
C3387,1,9,1,9.070503426788383,3.8501476017100584,5.247024072160486,0.6931471805599453,0.0,3.8501476017100584,0.0,46.0
C3396,3,1,4,9.039907859574642,7.653969180478774,4.23410650459726,2.8903717578961645,2.6741486494265287,4.8283137373023015,1.5,124.0
C340,2,64,10,11.59467133682051,7.390586726586835,6.035481432524756,1.9773922873256657,2.962345257521254,5.565411251433387,0.8602858652332408,260.2326139088729
C3405,9,223,35,14.817929810558459,9.091194355766403,10.064117198461096,4.350214889294647,2.145988427438527,4.762436308531902,2.4180853441494294,116.03070175438596
C3407,2,73,10,12.27805371457106,7.7566884474865905,6.516193076042964,2.120698224318216,1.8998336907574775,5.766472065352617,0.9914606013843205,318.4088888888889
C3412,3,47,4,14.363712888055213,10.320693987019729,9.38328476695754,5.344933071384476,3.3929765485172982,4.987358716675713,0.9158945926726129,145.54883486161353
C342,5,111,21,12.154821455519379,7.436906599583125,6.8001700683022,2.1982161490585144,2.192251916666841,5.360470100814256,1.9200230564913368,211.82497212931995
C3420,2,61,10,11.596770166665275,7.470196564524566,6.171700597410915,2.1644347545132288,2.7101984296404997,5.43153621033426,0.7706290693639406,227.5
C3422,1,1,10,10.749784912589748,4.979015752858831,6.885509670034818,1.3924672202269717,4.108027610663506,3.8860173510322613,0.0,47.716479017400204
C3424,3,25,2,12.572467695802642,7.067985004885777,8.124446855715847,2.6891739738332783,0.4582478076860835,4.459944008501551,0.41447010196704026,85.48266666666666
C3427,6,94,18,13.712423012706495,7.388681343530788,8.908829791587868,2.657071263386325,2.288507979103209,4.811893010671648,2.0424012965973732,121.96416982152515
C343,1,1,1,8.68406264365127,7.99108471078573,3.044522437723423,2.3978952727983707,0.4054651081081644,5.691541188233847,0.0,295.35
C3433,3,108,10,12.15410543990492,7.46332620021503,6.656726524178391,2.095369068375937,2.3776755443491155,5.502743724435552,1.336021789585787,244.36422136422135
C344,2,18,1,9.725854985228304,3.8501476017100584,5.8998973535824915,0.6931471805599453,0.0,3.8501476017100584,0.9989326546260582,46.0
C3440,9,396,34,15.159526134794113,9.024081463587107,9.866512316411233,3.7545840970152087,2.382228120406466,5.298079181176941,2.2951895109842364,198.95236859855757
C3442,2,6,1,9.733232896960311,6.046662707572744,4.406719247264253,1.1069110914828049,0.28141245943818555,5.343514959345615,0.16866093149667025,208.2469135802469
C3444,9,466,32,15.17061864322558,8.837483955293152,10.332636634648445,4.017486535318012,2.47613531577036,4.84590585462948,2.3193783328786153,126.21847125463897
C3446,3,93,10,11.9666853764817,7.434670129033075,6.519147287940395,2.1137910216944737,2.3301584198981455,5.453299099983894,1.4189016458343788,232.52732644017726
C3448,3,92,10,12.183642970563989,7.539778614576813,6.53813982376767,2.032692562105763,1.451433663290852,5.650468324560714,1.5262349099495225,283.4246376811594
C3451,11,279,28,14.565276701331065,8.6279190766202,9.67990640549087,3.765730550771915,1.7952713253395947,4.892959806433268,2.929417442580805,132.34767383691846
C3457,8,286,33,14.772140223703671,8.905807390937289,9.906532910722088,4.057459174840287,2.108408843625579,4.873333997487412,2.5260983453825188,129.75613160518444
C346,9,172,21,12.821666309475052,7.6291929281228485,7.259116128097101,2.184802057337662,2.191653532286764,5.5670804000976535,2.338340007718834,260.66901408450707
C3460,2,59,10,11.698292379950143,7.587916871214237,6.037870919922137,2.060826733237604,2.583688194347784,5.666269393578093,0.7473944462440388,287.95454545454544
C3462,1,9,1,8.993551586299981,3.8501476017100584,5.170483995038151,0.6931471805599453,0.0,3.8501476017100584,0.0,46.0
C3465,3,60,11,12.382422238928825,8.13421617713927,6.298949246855942,2.1698696938868522,1.7988769369969189,6.087582202590708,1.0361864179112128,439.35543278084714
C3468,7,2,12,13.788841067638097,9.781563340396213,7.759187438507795,3.7746400492019134,1.6931103881582155,6.032481911099168,2.3851992991602304,415.7480785653288
C3469,4,59,11,12.425095719324695,8.205857084512111,6.295266001439646,2.1923105625337906,1.8325814637483102,6.133843010363029,1.533063187048994,460.2051756007394
C3471,1,9,1,11.679718746396418,5.631211781821365,7.438971592395862,1.6094379124341003,3.567044101252605,4.255612709818223,0.0,69.5
C3473,1,6,4,9.282847062762931,7.49155251520395,3.9512437185814275,2.2512917986064953,1.1526795099383853,5.35566094842851,0.0,210.80392156862746
C348,3,93,10,11.839383440123326,7.286184504871056,6.39024066706535,1.9828147059907644,2.1759471788889346,5.4550984374029765,1.3882845778935897,232.94789915966388
C3484,9,181,29,13.281390718395201,7.822204315976921,7.9976631270201,2.613817454842246,2.0655152319816414,5.289121157597034,2.6201319317999596,197.16918937100573
C3486,4,103,14,12.461485884420487,7.3204805181508155,7.020190708311925,2.0199584464365277,2.995732273553991,5.44650602049734,1.9586322374325802,230.94633273703042
C349,2,3,1,9.042986242304014,7.944610360256391,3.258096538021482,2.2335922215070942,1.8458266904983307,5.826943614939534,0.9182958340544894,338.32
C3493,1,3,2,11.702421225512184,8.268682203094675,7.362645270417825,3.9475146900215607,0.27958486221916157,4.353349507135007,0.0,76.7384126984127
C3495,8,317,28,13.500564168924305,7.499701323463531,8.037866234709618,2.158817614406538,2.0831475372741535,5.467251378082476,1.582327917704394,235.80840064620355
C3496,10,208,29,14.431611993800843,8.898358587340663,9.602855320908718,4.086341609359299,2.0604883558775975,4.836787794333732,2.5639153500607517,125.0637579359719
C3501,1,2,2,8.325063693631197,7.632158849192637,3.1354942159291497,2.4849066497880004,0.9162907318741551,5.2390980068880655,0.0,187.5
C3503,3,8,1,14.459526841311877,10.12883288866849,10.134043563565792,5.806283643116425,3.2656589637778652,4.338662387641981,1.1363836745395337,75.60500297796307
C3507,3,58,10,11.898262692893226,7.694018918753397,6.1224928095143865,2.0529749684916725,1.8235859008397322,5.781048719518184,1.0825460933421356,323.0989010989011
C3509,2,66,10,11.715572388225429,7.482020994746279,6.077642243349034,1.988469763474109,2.927515498341928,5.643763990940027,0.8865408928220898,281.5241379310345
C3515,10,116,27,14.521785688660765,9.60187187371415,9.784422445377189,4.872072146261698,1.9322616432237534,4.746142145809435,2.694812026598054,114.13923622845556
C3518,3,70,10,12.150871726311607,7.7204933837921255,6.324358962381311,2.0322126580773565,1.7471273152072866,5.831239952666413,1.2781076015531705,339.7809694793537
C352,3,96,10,11.998168630350486,7.424048402918097,6.46302945692067,2.0278769136859536,2.6565760258242324,5.5406260871232575,1.4703760552193827,253.8375
C3526,4,14,3,19.726156014424774,14.715521124183528,12.703496870351902,7.693314504413481,3.1042876801083366,7.023553233868471,1.6470718755405769,1121.7689992246765
C3528,1,49,9,11.747404525948184,7.855963827522619,5.958424693029782,2.1835257329780573,2.1218948579321752,5.794607812764115,0.0,327.52331606217615
C3534,9,448,30,14.056820889502209,7.778717316050354,8.552367266423891,2.3716279944990184,2.297317962683126,5.508705520913582,2.6025620937996132,245.83140208574738
C3535,1,2,2,16.980101713477634,12.760596837801616,10.487043056465978,6.269402609332795,4.239208556481155,6.494599235199638,0.0,660.5590425977069
C3536,2,71,10,12.189007866903582,7.689650753144255,6.440946540632921,2.0738704966303807,1.5801235247653251,5.752831239190636,0.9967916319816367,314.0814696485623
C3538,8,1425,8,12.266231276436766,4.976733742420574,8.395251520610994,1.3862943611198906,2.3029240186031195,3.8918202981106265,2.9567795456351993,48.0
C3539,1,40,2,12.010526021782988,8.182158182358084,7.016609683894219,3.2275338876113153,2.218730782557183,5.0015577121493004,0.0,147.64452423698384
C354,9,501,31,14.111378782257768,7.741911390631235,8.639410824140487,2.3677120539806236,2.2487651775186444,5.476337628430612,2.545560425938899,237.9699061780846
C3541,1,9,1,8.993551586299981,3.8501476017100584,5.170483995038151,0.6931471805599453,0.0,3.8501476017100584,0.0,46.0
C3542,11,303,21,13.506023134102495,7.735017988379406,7.8050670442584895,2.1562439224857624,0.9619607687073435,5.704698313983631,2.406744925003462,299.2748776508972
C3544,5,101,16,12.782663537671558,6.942984921223211,7.236339342754344,1.6163904317489821,0.744149735012318,5.550932981219954,1.3539343321648463,256.4776657060519
C3546,1,9,1,9.070503426788383,3.8501476017100584,5.247024072160486,0.6931471805599453,0.0,3.8501476017100584,0.0,46.0
C355,8,276,31,13.75147537679655,8.099288931592262,8.24301946898925,2.662587827025453,1.9138218345038127,5.512761078502794,2.6094026974296054,246.83447368421054
C3553,2,37,6,11.579171901789133,7.750951571727148,7.007600613951853,3.2188758248682006,2.733802697204625,4.582746736030166,0.6152538910563409,96.78260869565217
C3556,13,428,25,14.520872829603478,8.196788948174003,8.919586920999915,2.6670788525379168,1.9030165444527238,5.605104985667887,2.788495733813113,270.8104601391118
C3558,2,62,10,15.305923238535646,9.123947135979181,10.07807091323496,3.916064414698056,3.4865659959142405,5.233244563125343,0.46637033306518255,186.39984882842026
C3563,1,4,3,8.922391597295857,7.536497262849745,3.58351893845611,2.277267285009756,1.252762968495368,5.371567828287629,0.0,214.2
C357,3,61,11,12.423093491278355,8.160695294178058,6.295266001439646,2.1540524054710106,2.408086443804559,6.131845119919401,1.046692670026239,459.2846580406654
C3570,3,44,11,12.130502836182151,8.179534096911611,5.916202062607435,2.0937615954545845,2.062471437461374,6.218987683213935,1.141619525334138,501.1945945945946
C3574,22,4,37,11.377311906141381,5.937524782842182,6.470799503782602,1.3329483804145978,1.4772661393256175,4.915409865222433,4.311052342594233,135.3751937984496
C3578,3,62,10,11.928796245792274,7.625212665471281,6.175867270105761,2.013099593543114,1.7290211285946318,5.758165435549159,1.4615035989769836,315.76666666666665
C3582,1,1,9,10.244627450087735,4.764220296165291,5.831882477283517,0.8775327215747514,0.024491020008295776,4.427660562661877,0.0,82.73529411764706
C3586,1,1,2,15.23904506644198,11.712692490213326,8.906122330884303,5.384225193673971,4.111355908048638,6.334833076596854,0.0,562.8752711496746
C3587,9,393,36,14.844991751307244,8.733685135389633,10.061516416761037,3.9690779401523053,2.8110576177987108,4.791849380723848,2.0831363243417784,119.5240575502711
C3589,3,67,12,12.890595241047489,8.60031734255834,6.646390514847729,2.4453205730939356,2.7631262860452854,6.247439029507152,1.1369327782069396,515.6879063719116
C359,45,12,392,13.129317143831598,7.116412005045951,8.122371243406553,2.222970166669655,2.0782182999370917,5.013907843200103,3.9356071979300276,149.4916864608076
C3592,2,9,3,10.85784448521674,8.37314959583226,5.877735781779639,3.4231762883809305,1.9218125974762528,4.989725312336338,0.9182958340544894,145.89606741573033
C3597,2,57,10,11.282354397827222,7.2226289415845,5.849324779946859,1.9409718674147307,2.6929949080513604,5.440250862436703,0.6631968402398287,229.5
C3598,3,127,25,11.775820357860322,6.879002569670819,6.754604099487962,2.0008747343790767,2.132133111755475,5.028942000549908,1.3525386751796495,151.77129521586932
C360,2,66,10,11.63024617154677,7.41133411989574,6.054439346269371,1.9810014688665833,2.968149458938849,5.581920543368577,0.8546480601169081,264.5811764705882
C3600,2,3,1,10.89755380857985,9.798978526110282,5.278114659230517,4.189654742026425,2.5902671654458267,5.628137490214357,0.9182958340544894,277.14358974358976
C3605,3,102,10,12.407354972089703,7.628713794757205,6.70073110954781,2.0571357841655376,1.4975199962301151,5.71116484578783,1.562531814799528,301.2229064039409
C361,2,65,10,11.562819781244071,7.373783212582647,6.016157159698354,1.9736600620082156,3.0757749812275277,5.552978538135609,0.8453509366224364,257.0048899755501
C3611,9,259,29,15.068343238315428,9.422976903238924,9.04381342108087,3.431133484153421,2.321486600761602,6.027063141944539,2.840360695814295,413.49592439456586
C3616,7,230,34,13.338263155830662,7.693270635199253,8.013012110368916,2.4568367268368356,2.104737264614599,5.3304343412770345,2.24498527262385,205.52765816495528
C3622,3,42,11,12.200386510059188,8.249399212693747,5.942799375126701,2.1171818696626827,2.0600234558227344,6.262119249514282,1.141619525334138,523.328947368421
C3623,3,61,10,12.021103587194807,7.717477558729666,6.202535517187923,2.0362942105235824,1.8486676014999346,5.823549867271266,1.4942604028418092,337.17038539553755
C363,2,9,1,13.944266064177237,10.89976121007713,8.392083380373393,5.352083790703697,3.355735007585398,5.5562790900444705,0.9587118829771317,257.857855361596
C3634,1,1,1,16.36827848367084,13.323757603263015,9.668777364850452,6.625518670502598,4.0287472797362875,6.700794960819322,0.0,812.0519127410686
C3636,3,3,1,9.218606116393214,8.120192161720203,3.4339872044851463,2.3978952727983707,1.6739764335716716,5.820280734724483,1.584962500721156,336.06666666666666
C3640,4,2,17,11.56531865425156,5.682615583842269,7.104144092987527,1.4765412389676689,4.00960333376701,4.473460441425463,0.5361579242736605,86.6595394736842
C3645,2,57,10,11.842660773653009,7.65347334655142,6.095824562432225,2.0427932745240973,1.8240604140163763,5.752264447013212,0.8453509366224364,313.90293453724604
C3649,1,1,1,7.268920128193722,5.1943447761650585,2.833213344056216,1.0986122886681098,2.315007612992603,4.5067301131748385,0.0,89.625
C3652,3,8,3,10.053759290414428,7.16411866817649,4.653960350157523,1.9136492868370918,1.413693335308005,5.413790043071236,1.3516441151533922,223.48076923076923
C366,17,56,74,15.955666717410788,8.747965524988242,9.522519916028351,2.40881189997983,0.9437617755372746,6.434825848463831,2.55489588074125,622.1740466954549
C3660,3,14,5,13.772663597917852,10.189181191029455,8.664923303440572,5.087424852766046,2.5734600471294455,5.113942279061405,1.3624920208405233,165.32476272648836
C3662,10,240,31,15.198612578984392,9.481660866897068,10.43599638713326,4.727824379204729,1.9810014688665833,4.771151993985985,2.475322815477659,117.05516249302762
C3666,3,55,10,11.741398787785327,7.734495213920297,5.961005339623274,2.083976696845227,2.8396099543529085,5.7860409725219,1.5027446134766542,324.72093023255815
C3668,2,57,10,11.259554638035922,7.199845723714828,5.84354441703136,1.9360090780726018,2.6976514938813114,5.423322323256648,0.6631968402398287,225.63081395348837
C367,1,9,1,8.993551586299981,3.8501476017100584,5.170483995038151,0.6931471805599453,0.0,3.8501476017100584,0.0,46.0
C3670,8,140,28,14.82214460973603,9.674712622404906,10.091003926207186,4.950572529912131,2.061105861146746,4.739959181628667,2.171461293615917,113.42953075775162
C3674,3,35,9,11.598157760332226,8.043121871752412,5.556828061699537,2.1248245475276533,2.107612418646532,6.0475554232013025,1.4543637930792856,422.07751937984494
C3678,4,68,11,12.626340976608018,8.149289859998051,6.470799503782602,2.119808887408445,1.7150256749966655,6.159203549218878,1.3081870465025802,472.0511627906977
C368,5,138,12,13.165740823973891,7.082079873001691,8.055475141757274,2.101129478072436,3.9241136275019564,5.116595629826049,0.7027601314153782,165.76666666666668
C3680,2,3,1,8.869679374733515,7.771348221855843,3.295836866004329,2.268683541318364,2.833213344056216,5.615091366028624,0.9182958340544894,273.53846153846155
C3681,2,21,8,10.35653574738245,7.312648795191344,4.912654885736052,2.005333569526114,1.5998684614179497,5.45551103084588,0.7918583525674836,233.04444444444445
C3682,1,1,4,6.440946540632921,5.059425458265688,2.6390573296152584,1.4469189829363254,0.22314355131420976,3.894955096915998,0.0,48.15384615384615
C3684,3,32,9,11.163878496766863,7.63798570895098,5.655991810819852,2.2388305781686832,2.1048512572052043,5.515407545397244,1.4183533479345785,247.49122807017545
C3686,2,60,10,11.649019820397864,7.386950689008702,6.0844994130751715,1.9697681395092073,1.7846923020049625,5.570607617725982,0.9086185980409245,261.5936073059361
C3688,8,1412,8,12.260110919013046,4.976733742420574,8.389132521348719,1.3862943611198906,2.302789710530482,3.8918202981106265,2.9455276003238406,48.0
C3692,4,56,9,12.878167267955755,8.658830611834125,7.862497197230545,3.6684516314238382,2.720714763943532,5.022661266620174,1.609776188809356,150.81478629187524
C3701,2,63,10,11.48941115790516,7.186093154412085,6.129050210060545,1.9725783961374748,1.6948714687425133,5.367209796309664,0.9352691398683567,213.264192139738
C3705,2,69,10,12.055546223472613,7.625211723402394,6.267200548541362,1.9826421583240432,1.6399209291591763,5.793291785399243,0.9852281360342515,327.09125475285174
C3714,6,112,20,12.502979538191159,7.46012645479233,6.976348070447749,2.0672710060595807,1.6197075790715565,5.531529683452462,1.7969431849198072,251.52990654205607
C3715,7,127,13,12.48682828553611,7.490170939220979,6.855408798609928,2.0022101937438457,0.852112506182744,5.636043337711208,2.1348965978883996,279.3512658227848
C3716,3,58,11,12.43144171853282,8.212201381833966,6.293419278846481,2.1906671767900603,1.8419492137519102,6.142021475552071,1.0119209285947934,463.9925925925926
C3718,2,70,10,11.879046652335369,7.589086348106434,6.304448802421981,2.1376458315362052,2.9429959774730476,5.580199685866069,0.9136617865655932,264.12454212454213
C372,10,149,25,13.056099635595693,7.793819669798104,7.549609165154532,2.383185636279928,1.9332470375706834,5.511064779384116,2.8239004296613324,246.41442864665615
C3726,3,4,3,9.959915143834772,7.395532706594399,4.770684624465665,2.302585092994046,1.5125880864441827,5.2032080212759615,1.198183947911799,180.85470085470087
C3732,3,91,10,12.283084611295546,7.6585792575162746,6.6293632534374485,2.1296312862036912,1.493124384757077,5.658532333501257,1.513742051337809,285.7275132275132
C3734,4,59,7,12.970851878539866,8.75150008249465,7.631916513071252,3.444369553527364,2.8183982582710754,5.344205073156255,1.2202050686053012,208.3913676042677
C3741,7,304,32,13.414346188407801,7.3191830554786925,8.132118772955806,2.1587043195075197,1.2674550245308136,5.287586666599238,1.8435254253095759,196.86533372537488
C3743,3,57,10,11.848969038299888,7.65977867321299,6.093569770045136,2.0408267055520564,1.8067973465925955,5.7608055517032115,0.9516013003461719,316.60407239819006
C3745,3,15,1,10.412922209355978,5.214338350338694,5.537334267018537,0.8713393440118887,0.2165283121954905,4.887074731059105,0.17438502090188973,131.56521739130434
C3748,2,13,1,18.634016079594566,13.42453139710309,11.453164844796854,6.245608907847967,1.4574706395877857,7.181622564863738,0.1517488867523381,1314.040266247691
C375,2,66,10,11.65402564194468,7.46493520217351,6.066108090103747,2.016921184698502,3.1114930638296068,5.593958956895068,0.8453509366224364,267.79767441860463
C3750,2,33,3,12.511743200712525,8.750697765199584,7.54274354536855,3.8035568972121667,1.8842467819496753,4.976448478494652,0.9902246902198684,143.95864262990457
C3753,10,178,29,14.771500734535323,9.368908308371763,10.011893426379915,4.619081975741884,2.03688192726104,4.768183878439952,2.796039695008052,116.70528063170174
C3756,10,191,41,14.415453040636406,8.922524408531224,9.565143565282119,4.088911448207347,2.177367078850144,4.858174011078515,2.429065501945353,127.78882031140412
C376,3,59,10,11.579854875652169,7.4372998431610995,6.100318952020064,2.087346721186949,2.459453165797804,5.485924555213877,1.0729961342585743,240.27191011235956
C3762,6,188,25,13.349814438065085,8.103091420793637,7.768533300926033,2.5983919644319986,2.1098941701955347,5.585461540551276,2.2151894361430453,265.52326565143824
C3763,1,6,3,11.166978484386473,9.375289679045666,5.91350300563827,4.135166556742356,2.6855773452501515,5.261369407484835,0.0,191.74525745257452
C3767,2,5,1,10.098355078498601,6.462290206815132,4.770684624465665,1.405838957192861,0.8510502100057541,5.3409428619875134,0.17556502585750278,207.7094017094017
C3770,2,59,10,11.833602177978094,7.614580545381466,6.111467339502679,2.0304675370833762,1.8063582686492077,5.727607502331509,0.8739810481273579,306.23333333333335
C3774,11,171,37,14.015798907614307,7.15382235166852,8.91139510724569,2.169770717608655,3.8749856810045524,5.110588634693353,2.0748996361175,164.767902899528
C3777,3,81,11,13.479903546927428,9.01411571690977,9.277812087091196,4.819910714497505,2.8092642007981876,4.217035570476933,1.2399368623824771,66.83210245863326
C3778,11,379,32,14.957707421710607,8.403997693820553,9.8633424122317,3.3452448769222185,1.8467259711344748,5.100528903909817,2.904285074681651,163.10868207370393
C3784,9,261,29,13.707488726366822,7.272032184142158,8.181160858023409,1.9057366011467602,1.3713596738467648,5.530578243008686,1.988947852463814,251.28975363941768
C3785,3,63,11,12.391260922685339,8.128871835097893,6.315358001522335,2.1718666417461376,1.8421133553736697,6.079999521287828,1.0291929750061968,436.0289855072464
C379,7,138,31,12.81455206432404,6.300193903553925,8.149601735736155,1.8115330904184475,1.7545879371197093,4.674609456909031,2.2079811694852327,106.1906963305403
C3790,1,4,3,9.66770192587285,8.281597432162789,4.5217885770490405,3.1675825304806504,2.1102132003465894,5.162522818371517,0.0,173.6043956043956
C3794,3,66,11,12.567739111071527,8.137211324036183,6.419994928147142,2.1159686119172103,1.7133688352823322,6.151503241864066,1.1178896056701053,468.4225122349103
C3796,1,130,9,15.168037151562432,10.29287344398831,10.258360874528233,5.387711398941734,2.385325274888701,4.9170586413128845,0.0,135.60023142466426
C3799,10,244,32,14.824962252638677,9.127976992641623,10.016637650468784,4.332718299364218,2.146362917870711,4.816496927996785,2.6435933628162247,122.53159187318597
C38,5,109,19,11.979328871183473,7.26152600977348,6.679599185844383,2.091643578820042,2.171092437059371,5.305954793677248,1.904982814657167,200.53333333333333
C380,2,71,10,11.815412402566684,7.525484884183831,6.278521424165844,2.11476901688245,2.93429396461958,5.542685208448997,0.9271587399898307,254.36278195488723
C3801,2,59,10,11.902694701505357,7.759979759134343,6.152732694704104,2.133508762950112,2.6032774021818414,5.755256278692625,0.7918583525674836,314.84648187633263
C3802,8,148,29,12.595594668717233,7.460368454497345,7.05617528410041,2.0563836216629836,2.05788738134485,5.544196187751633,2.490513946283598,254.74892148403796
C3806,6,135,20,15.101208592190593,9.942201118986704,10.387578981099482,5.233840146213526,1.7596399198059425,4.722592018773361,1.938447256175755,111.45937201491388
C3808,6,170,20,14.424419784765714,9.067948275663396,9.571644584298577,4.229653069810568,2.1658139567151125,4.860620168007311,1.4494011474772954,128.1042436067173
C381,2,21,1,12.231355327897566,6.287790436624589,6.52795791762255,1.0253094695369502,0.28111606068089035,5.708179819964524,0.06620011607499685,300.3221083455344
C3810,3,50,10,16.920497784003146,12.746113382909229,13.087817480251646,8.913562700719599,2.6478101207248534,3.854102726955399,1.2052018180461705,46.18625898252871
C3812,2,1,10,10.7784353208759,5.290405491610579,5.8944028342648505,0.912167014690293,0.07145896398214495,4.894287691800682,0.03853718088787195,132.52486187845304
C3814,3,59,11,12.730472718162426,8.48218166433981,6.455198563340122,2.3097025607629096,2.531426665422893,6.278722316957719,0.9982377078182595,532.1070866141732
C382,3,65,10,11.64066763232114,7.451584778906403,6.066108090103747,2.016921184698502,2.9758387330344203,5.580650858484831,1.0270835132283895,264.24418604651163
C3822,1,4,3,9.764914902672189,8.37879282168021,4.672828834461906,3.3141860046725258,1.4469189829363254,5.10748802283958,0.0,164.25471698113208
C3824,1,8,3,9.549950537288323,7.471007304926505,4.174387269895637,2.1972245773362196,1.7047480922384253,5.395543323714831,0.0,219.421875
C3826,3,57,10,11.85386627406191,7.6646736408952245,6.102558594613569,2.048669883013082,1.8902784530691645,5.756706725306744,1.1959444988646861,315.304932735426
C3830,2,106,3,12.961485453660975,8.182639113950929,7.614312146452,2.891771338250588,0.9279867716373463,5.352412383971716,0.5225593745369408,210.11697926949654
C3832,1,1,3,8.73020559553099,7.631916513071252,2.5649493574615367,1.6094379124341003,0.0,6.247075288559693,0.0,515.5
C3833,5,102,11,12.422022383304112,7.594208102249355,6.811244378601294,2.110940208739207,1.4706355095536416,5.615523451884226,2.0506573641878854,273.65711135611906
C3841,2,423,10,19.598587331074917,13.516369766319649,15.769302421684474,9.687145447851155,2.795023525617473,3.8507775628664564,0.26767592008620483,46.02961750230923
C3844,3,69,13,12.08649487530076,7.692496427400496,6.583409222158765,2.293905559274323,3.118168390002072,5.5085244153818085,1.3757538090716608,245.78670360110803
C3845,9,117,16,13.989466386092937,8.920694947833704,9.10985683339786,4.0582719284951825,1.6561294399466113,4.887289707840954,2.3805926420908023,131.5937188985956
C3851,1,79,9,9.339349052539717,4.976733742420574,5.472270673671475,1.3862943611198906,2.249291131050198,3.8918202981106265,0.0,48.0
C3854,2,6,1,9.930616219924381,6.061699702196587,4.634728988229636,1.1394342831883648,0.7439195059333685,5.310546210082521,0.1460942501201363,201.4607843137255
C3859,5,109,19,12.001364365538274,7.3015525822226195,6.682108597449809,2.1096620843227205,2.185029304242401,5.325381922859247,2.060540843798829,204.48682559598495
C386,8,184,23,13.314310129692428,8.036517305485456,7.735870319952567,2.5395107838228523,1.7702717494913653,5.582644823809591,2.5585150058178203,264.7736013986014
C3860,14,334,27,14.831926404670634,8.681492986257163,9.88557813199256,3.758518882706942,1.9013753104560198,4.9534826296378895,2.9036734168807046,140.66748116473224
C3862,1,2,1,8.733594061863055,8.040607950804947,2.833213344056216,2.1972245773362196,0.4054651081081644,5.9634186623294365,0.0,387.9375
C3863,10,112,21,14.264226069619253,9.189153762418215,9.472166029882736,4.409155302062135,1.9076889362351155,4.8003968745174355,2.3454778577482323,120.55865147783251
C3865,14,300,30,14.203844427438131,7.993581352004373,8.690474003558043,2.5601494721139897,1.8356290240507245,5.517561651920742,2.845964678697865,248.02708158116064
C3871,5,1133,22,12.824609420045318,5.742753510978598,8.300031711779575,1.4746135090698453,2.3033385778972066,4.535601885311003,0.44558367028928625,92.27964205816555
C3873,25,1,1138,18.45142190518438,11.138216054189314,11.415014907111598,4.118191288696381,2.0649199451608156,7.0372969012058615,4.226791600784162,1137.3064893241574
C3875,3,21,5,13.058375104852233,9.05115704962085,7.971776122880628,3.982905000487892,2.037672128803541,5.093099856281317,1.1828042794154352,161.89402830514325
C3878,2,4,3,11.200855066961413,8.636069646166046,6.236369590203704,3.694632106603386,1.148622709242771,4.973374489132916,0.7793498372920851,143.51372549019607
C388,11,258,33,15.536561577799935,9.85303422035493,9.08851166361105,3.4374921368793188,2.2612669436633146,6.449744874184408,2.905693447676513,631.5408947130592
C3880,2,42,10,11.527538177338075,7.6159979471874175,5.8971538676367405,2.1114245875328868,2.05668455455722,5.6366964812842415,0.9426831892554923,279.534435261708
C3882,6,76,12,12.70680247786412,7.794556617970569,6.728628613084702,1.9656715825552729,2.45189212851959,5.981894952148937,1.9422931007079558,395.19041916167663
C3884,3,89,10,12.3289803056175,7.7444416424722,6.569481420414296,2.1120667689959127,2.0996442489973552,5.764041310259579,1.4806603537011562,317.6334269662921
C3886,2,62,10,11.99153570089386,7.715309432335741,6.306275286948016,2.151439153668541,1.7564201027827462,5.690464444118531,0.9182958340544894,295.0310786106033
C3890,9,217,22,13.466456501156904,7.500861105361856,7.928045600874777,2.0931294841819565,1.5691499633203965,5.542693689504747,2.329703075806261,254.3649477100613
C390,2,18,1,9.725854985228304,3.8501476017100584,5.8998973535824915,0.6931471805599453,0.0,3.8501476017100584,0.9989326546260582,46.0
C3904,2,59,10,12.039350778403923,7.850079926010991,6.20455776256869,2.1382820417027695,2.5257286443082556,5.839723243104037,0.8453509366224364,342.6842105263158
C3907,9,217,18,13.204330386268317,7.749438505672695,7.482681828154651,2.15056888569542,0.8797331361403575,5.725476749214211,2.1272371022887513,305.5793918918919
C3909,2,1,3,13.178662422092362,11.386912405383828,6.040254711277414,4.260329699696362,3.0834378539730967,7.1415814244663185,0.6500224216483541,1262.4248210023866
